SampleID,Plate,Description,Run,Row,Column,Well,isotope,treatment,ecosystem,sampleID,Density.g.ml,avg_16S_copies,dna_ng_ul,uL_added,dry_soil_wt_g,timepoint,avg_16S_g_soil
DIM.1.5,2,1.5,5,H,10,H10,16O,control,GL,W1_GL_1,1.7280512,2011.494058,20.78,50,0.244090380694399,7,236.278320684188
DIM.1.6,2,1.6,5,A,11,A11,16O,control,GL,W1_GL_1,1.7227872,2271.8862,20.78,50,0.244090380694399,7,266.865046897186
DIM.1.7,2,1.7,5,B,11,B11,16O,control,GL,W1_GL_1,1.7164704,2205.439726,20.78,50,0.244090380694399,7,259.059972241526
DIM.1.8,2,1.8,5,C,11,C11,16O,control,GL,W1_GL_1,1.7122592,2669.045751,20.78,50,0.244090380694399,7,313.51703246023
DIM.1.9,2,1.9,5,D,11,D11,16O,control,GL,W1_GL_1,1.7069952,7342.177674,20.78,50,0.244090380694399,7,862.442225010865
DIM.10.10,2,10.1,5,D,6,D6,16O,C_N,GL,W1_GL_10,1.708048,5682.306876,5.93,,0.259903265453374,7,2490.47236489133
DIM.10.11,2,10.11,5,E,6,E6,16O,C_N,GL,W1_GL_10,1.702784,15366.19735,5.93,,0.259903265453374,7,6734.78055458007
DIM.10.12,2,10.12,5,F,6,F6,16O,C_N,GL,W1_GL_10,1.69752,162729.535,5.93,,0.259903265453374,7,71321.9857204201
DIM.10.13,2,10.13,5,G,6,G6,16O,C_N,GL,W1_GL_10,1.6933088,14280.27047,5.93,,0.259903265453374,7,6258.83461502595
DIM.10.14,2,10.14,5,H,6,H6,16O,C_N,GL,W1_GL_10,1.6890976,28602.46832,5.93,,0.259903265453374,7,12536.0453902103
DIM.10.15,2,10.15,5,A,7,A7,16O,C_N,GL,W1_GL_10,1.6838336,27516.91891,5.93,,0.259903265453374,7,12060.2648902609
DIM.10.16,2,10.16,5,B,7,B7,16O,C_N,GL,W1_GL_10,1.6783,1217.185813,5.93,,0.259903265453374,7,533.474818654671
DIM.10.17,2,10.17,5,C,7,C7,16O,C_N,GL,W1_GL_10,1.6732,30747.58608,5.93,,0.259903265453374,7,13476.2192698157
DIM.10.5,2,10.5,5,G,5,G5,16O,C_N,GL,W1_GL_10,1.7333152,587.384237,5.93,,0.259903265453374,7,257.441958300402
DIM.10.6,2,10.6,5,H,5,H5,16O,C_N,GL,W1_GL_10,1.7280512,666.2119319,5.93,,0.259903265453374,7,291.990989181806
DIM.10.7,2,10.7,5,A,6,A6,16O,C_N,GL,W1_GL_10,1.72384,964.1577725,5.93,,0.259903265453374,7,422.576312790896
DIM.10.8,2,10.8,5,B,6,B6,16O,C_N,GL,W1_GL_10,1.718576,3643.929384,5.93,,0.259903265453374,7,1597.081190528
DIM.10.9,2,10.9,5,C,6,C6,16O,C_N,GL,W1_GL_10,1.713312,1958.658408,5.93,,0.259903265453374,7,858.45146061873
DIM.16.3,2,16.3,5,F,12,F12,18O,control,GL,W1_GL_19,1.7354208,1723.27343,18.42,55,0.328874358551034,7,307.676679641308
DIM.16.4,2,16.4,5,G,12,G12,18O,control,GL,W1_GL_19,1.7322624,1500.130899,18.42,55,0.328874358551034,7,267.836366531602
DIM.16.5,2,16.5,5,H,12,H12,18O,control,GL,W1_GL_19,1.7269984,4261.27832,18.42,55,0.328874358551034,7,760.817141203815
DIM.19.10,1,19.1,5,D,1,D1,18O,C,GL,W1_GL_22,1.702784,57288.1259,20,50,0.249809934756156,7,7155.57149669073
DIM.19.11,1,19.11,5,E,1,E1,18O,C,GL,W1_GL_22,1.69752,129097.7876,20,50,0.249809934756156,7,16124.95494876
DIM.19.12,1,19.12,5,F,1,F1,18O,C,GL,W1_GL_22,1.6943616,347093.0871,20,50,0.249809934756156,7,43353.6507213819
DIM.19.13,1,19.13,5,G,1,G1,18O,C,GL,W1_GL_22,1.6880448,782991.6335,20,50,0.249809934756156,7,97799.5444396255
DIM.19.14,1,19.14,5,H,1,H1,18O,C,GL,W1_GL_22,1.6838336,567526.0427,20,50,0.249809934756156,7,70886.8218496532
DIM.19.15,1,19.15,5,A,2,A2,18O,C,GL,W1_GL_22,1.6796224,301517.6394,20,50,0.249809934756156,7,37661.0509131721
DIM.19.16,1,19.16,5,B,2,B2,18O,C,GL,W1_GL_22,1.6743584,79595.42151,20,50,0.249809934756156,7,9941.86352715092
DIM.19.17,1,19.17,5,C,2,C2,18O,C,GL,W1_GL_22,1.6701472,38834.30714,20,50,0.249809934756156,7,4850.59786647196
DIM.19.18,1,19.18,5,D,2,D2,18O,C,GL,W1_GL_22,1.6642,19713.96459,20,50,0.249809934756156,7,2462.37210400654
DIM.19.7,1,19.7,5,A,1,A1,18O,C,GL,W1_GL_22,1.7175232,4971.859217,20,50,0.249809934756156,7,621.009913307782
DIM.19.8,1,19.8,5,B,1,B1,18O,C,GL,W1_GL_22,1.7143648,8775.064678,20,50,0.249809934756156,7,1096.04916734611
DIM.19.9,1,19.9,5,C,1,C1,18O,C,GL,W1_GL_22,1.7059424,21987.34726,20,50,0.249809934756156,7,2746.32889224077
DIM.25.10,1,25.1,5,B,3,B3,16O,control,MC,W1_MC_1,1.7122592,2788.570206,29.1,35,0.22928851286128,7,219.720658262204
DIM.25.11,1,25.11,5,C,3,C3,16O,control,MC,W1_MC_1,1.7069952,5339.801174,29.1,35,0.22928851286128,7,420.740573938618
DIM.25.12,1,25.12,5,D,3,D3,16O,control,MC,W1_MC_1,1.7048896,17037.03568,29.1,35,0.22928851286128,7,1342.4043211793
DIM.25.13,1,25.13,5,E,3,E3,16O,control,MC,W1_MC_1,1.69752,39577.7049,29.1,35,0.22928851286128,7,3118.45810961636
DIM.25.14,1,25.14,5,F,3,F3,16O,control,MC,W1_MC_1,1.6933088,231016.9189,29.1,35,0.22928851286128,7,18202.5861788233
DIM.25.15,1,25.15,5,G,3,G3,16O,control,MC,W1_MC_1,1.6901504,761508.0223,29.1,35,0.22928851286128,7,60001.7326340555
DIM.25.16,1,25.16,5,H,3,H3,16O,control,MC,W1_MC_1,1.6859392,1510428.127,29.1,35,0.22928851286128,7,119011.621657622
DIM.25.17,1,25.17,5,A,4,A4,16O,control,MC,W1_MC_1,1.6827808,1681769.898,29.1,35,0.22928851286128,7,132512.205803191
DIM.25.18,1,25.18,5,B,4,B4,16O,control,MC,W1_MC_1,1.6775168,455043.555,29.1,35,0.22928851286128,7,35854.3848842131
DIM.25.19,1,25.19,5,C,4,C4,16O,control,MC,W1_MC_1,1.6737,204856.6413,29.1,35,0.22928851286128,7,16141.3314891525
DIM.25.20,1,25.2,5,D,4,D4,16O,control,MC,W1_MC_1,1.6696,80533.82569,29.1,35,0.22928851286128,7,6345.52616064936
DIM.25.5,1,25.5,5,E,2,E2,16O,control,MC,W1_MC_1,1.7322624,1819.148357,29.1,35,0.22928851286128,7,143.336708402258
DIM.25.6,1,25.6,5,F,2,F2,16O,control,MC,W1_MC_1,1.729104,2011.689102,29.1,35,0.22928851286128,7,158.50762973774
DIM.25.7,1,25.7,5,G,2,G2,16O,control,MC,W1_MC_1,1.7248928,1930.432299,29.1,35,0.22928851286128,7,152.105137806561
DIM.25.8,1,25.8,5,H,2,H2,16O,control,MC,W1_MC_1,1.7196288,12847.63718,29.1,35,0.22928851286128,7,1012.3077741524
DIM.25.9,1,25.9,5,A,3,A3,16O,control,MC,W1_MC_1,1.7154176,1452.834588,29.1,35,0.22928851286128,7,114.473636465962
DIM.41.10,1,41.1,5,G,9,G9,18O,control,MC,W1_MC_20,1.7017312,103432.4996,31.9,35,0.226995627732667,7,7360.10193563035
DIM.41.11,1,41.11,5,H,9,H9,18O,control,MC,W1_MC_20,1.6964672,262486.8924,31.9,35,0.226995627732667,7,18678.1745805439
DIM.41.12,1,41.12,5,A,10,A10,18O,control,MC,W1_MC_20,1.692256,765947.2071,31.9,35,0.226995627732667,7,54503.6573936513
DIM.41.13,1,41.13,5,B,10,B10,18O,control,MC,W1_MC_20,1.686992,2134331.806,31.9,35,0.226995627732667,7,151875.858336291
DIM.41.14,1,41.14,5,C,10,C10,18O,control,MC,W1_MC_20,1.681728,1860462.881,31.9,35,0.226995627732667,7,132387.755343549
DIM.41.15,1,41.15,5,D,10,D10,18O,control,MC,W1_MC_20,1.6775168,898087.1266,31.9,35,0.226995627732667,7,63906.5363828195
DIM.41.16,1,41.16,5,E,10,E10,18O,control,MC,W1_MC_20,1.6733056,308416.5438,31.9,35,0.226995627732667,7,21946.4598630159
DIM.41.17,1,41.17,5,F,10,F10,18O,control,MC,W1_MC_20,1.6690944,114034.0726,31.9,35,0.226995627732667,7,8114.49401026631
DIM.41.18,1,41.18,5,G,10,G10,18O,control,MC,W1_MC_20,1.6653,43745.91771,31.9,35,0.226995627732667,7,3112.89405997588
DIM.41.19,1,41.19,5,H,10,H10,18O,control,MC,W1_MC_20,1.6608,16719.39552,31.9,35,0.226995627732667,7,1189.72717284424
DIM.41.3,1,41.3,5,H,8,H8,18O,control,MC,W1_MC_20,1.7322624,1386.552865,31.9,35,0.226995627732667,7,98.6650275784335
DIM.41.4,1,41.4,5,A,9,A9,18O,control,MC,W1_MC_20,1.7280512,1864.585182,31.9,35,0.226995627732667,7,132.681092115711
DIM.41.5,1,41.5,5,B,9,B9,18O,control,MC,W1_MC_20,1.7248928,3656.20131,31.9,35,0.226995627732667,7,260.169815511113
DIM.41.6,1,41.6,5,C,9,C9,18O,control,MC,W1_MC_20,1.7196288,3759.813881,31.9,35,0.226995627732667,7,267.542731058179
DIM.41.7,1,41.7,5,D,9,D9,18O,control,MC,W1_MC_20,1.7143648,8680.11714,31.9,35,0.226995627732667,7,617.664150152784
DIM.41.8,1,41.8,5,E,9,E9,18O,control,MC,W1_MC_20,1.7101536,14175.45078,31.9,35,0.226995627732667,7,1008.70387090897
DIM.41.9,1,41.9,5,F,9,F9,18O,control,MC,W1_MC_20,1.7059424,33296.27939,31.9,35,0.226995627732667,7,2369.31342987314
DIM.45.10,1,45.1,5,F,11,F11,18O,C,MC,W1_MC_24,1.7112064,6933.51334,32.8,35,0.226231332689796,7,478.224988759353
DIM.45.11,1,45.11,5,G,11,G11,18O,C,MC,W1_MC_24,1.7069952,13984.48127,32.8,35,0.226231332689796,7,964.55116911207
DIM.45.12,1,45.12,5,H,11,H11,18O,C,MC,W1_MC_24,1.7048896,27934.87378,32.8,35,0.226231332689796,7,1926.75113529593
DIM.45.13,1,45.13,5,A,12,A12,18O,C,MC,W1_MC_24,1.7048896,74717.75938,32.8,35,0.226231332689796,7,5153.50557321125
DIM.45.14,1,45.14,5,B,12,B12,18O,C,MC,W1_MC_24,1.7006784,275269.5582,32.8,35,0.226231332689796,7,18986.1582318651
DIM.45.15,1,45.15,5,C,12,C12,18O,C,MC,W1_MC_24,1.6954144,519061.0149,32.8,35,0.226231332689796,7,35801.1783988247
DIM.45.16,1,45.16,5,D,12,D12,18O,C,MC,W1_MC_24,1.6943616,981903.7728,32.8,35,0.226231332689796,7,67724.8167968545
DIM.45.17,1,45.17,5,E,12,E12,18O,C,MC,W1_MC_24,1.6933088,1449880.014,32.8,35,0.226231332689796,7,100002.526770585
DIM.45.18,1,45.18,5,F,12,F12,18O,C,MC,W1_MC_24,1.6848864,1689025.422,32.8,35,0.226231332689796,7,116497.095172563
DIM.45.19,1,45.19,5,G,12,G12,18O,C,MC,W1_MC_24,1.6796224,1094885.892,32.8,35,0.226231332689796,7,75517.5288080537
DIM.45.20,1,45.2,5,H,12,H12,18O,C,MC,W1_MC_24,1.6785,419926.6197,32.8,35,0.226231332689796,7,28963.5850020281
DIM.45.21,2,45.21,5,A,1,A1,18O,C,MC,W1_MC_24,1.675,99632.19723,32.8,35,0.226231332689796,7,6871.92827992546
DIM.45.5,1,45.5,5,A,11,A11,18O,C,MC,W1_MC_24,1.7322624,2500.231587,32.8,35,0.226231332689796,7,172.44839145126
DIM.45.6,1,45.6,5,B,11,B11,18O,C,MC,W1_MC_24,1.729104,2346.962653,32.8,35,0.226231332689796,7,161.876978280905
DIM.45.7,1,45.7,5,C,11,C11,18O,C,MC,W1_MC_24,1.7259456,3024.961417,32.8,35,0.226231332689796,7,208.640564848513
DIM.45.8,1,45.8,5,D,11,D11,18O,C,MC,W1_MC_24,1.7217344,2802.721715,32.8,35,0.226231332689796,7,193.312033153378
DIM.45.9,1,45.9,5,E,11,E11,18O,C,MC,W1_MC_24,1.718576,3905.47852,32.8,35,0.226231332689796,7,269.372442186272
DIM.46.1,2,46.1,5,B,1,B1,18O,C_N,MC,W1_MC_28,1.734368,1191.876315,33.1,35,0.227759922775538,7,82.0125853360703
DIM.46.10,2,46.1,5,C,2,C2,18O,C_N,MC,W1_MC_28,1.7017312,252822.5189,33.1,35,0.227759922775538,7,17396.6276074263
DIM.46.11,2,46.11,5,D,2,D2,18O,C_N,MC,W1_MC_28,1.69752,454511.2131,33.1,35,0.227759922775538,7,31274.754923345
DIM.46.12,2,46.12,5,E,2,E2,18O,C_N,MC,W1_MC_28,1.6933088,633599.0534,33.1,35,0.227759922775538,7,43597.7255205553
DIM.46.13,2,46.13,5,F,2,F2,18O,C_N,MC,W1_MC_28,1.6880448,1035712.583,33.1,35,0.227759922775538,7,71267.014477865
DIM.46.14,2,46.14,5,G,2,G2,18O,C_N,MC,W1_MC_28,1.6848864,1750677.523,33.1,35,0.227759922775538,7,120463.497717024
DIM.46.15,2,46.15,5,H,2,H2,18O,C_N,MC,W1_MC_28,1.6796224,1754257.597,33.1,35,0.227759922775538,7,120709.841335686
DIM.46.16,2,46.16,5,A,3,A3,18O,C_N,MC,W1_MC_28,1.6775168,698762.4334,33.1,35,0.227759922775538,7,48081.5945225471
DIM.46.17,2,46.17,5,B,3,B3,18O,C_N,MC,W1_MC_28,1.6722528,159599.6667,33.1,35,0.227759922775538,7,10981.9963028984
DIM.46.18,2,46.18,5,C,3,C3,18O,C_N,MC,W1_MC_28,1.6690944,89425.49376,33.1,35,0.227759922775538,7,6153.33642082839
DIM.46.19,2,46.19,5,D,3,D3,18O,C_N,MC,W1_MC_28,1.6644,69456.20121,33.1,35,0.227759922775538,7,4779.25650268031
DIM.46.2,2,46.2,5,C,1,C1,18O,C_N,MC,W1_MC_28,1.7333152,1277.717837,33.1,35,0.227759922775538,7,87.9193099347575
DIM.46.20,2,46.2,5,E,3,E3,18O,C_N,MC,W1_MC_28,1.6603,26864.58222,33.1,35,0.227759922775538,7,1848.54234798317
DIM.46.3,2,46.3,5,D,1,D1,18O,C_N,MC,W1_MC_28,1.7301568,1805.640091,33.1,35,0.227759922775538,7,124.245452473286
DIM.46.4,2,46.4,5,E,1,E1,18O,C_N,MC,W1_MC_28,1.7269984,2139.463537,33.1,35,0.227759922775538,7,147.215725065921
DIM.46.5,2,46.5,5,F,1,F1,18O,C_N,MC,W1_MC_28,1.72384,2017.423877,33.1,35,0.227759922775538,7,138.818219465573
DIM.46.6,2,46.6,5,G,1,G1,18O,C_N,MC,W1_MC_28,1.7196288,3528.364167,33.1,35,0.227759922775538,7,242.785483444077
DIM.46.7,2,46.7,5,H,1,H1,18O,C_N,MC,W1_MC_28,1.7154176,7477.024057,33.1,35,0.227759922775538,7,514.491366106695
DIM.46.8,2,46.8,5,A,2,A2,18O,C_N,MC,W1_MC_28,1.7101536,23976.53014,33.1,35,0.227759922775538,7,1649.81651151413
DIM.46.9,2,46.9,5,B,2,B2,18O,C_N,MC,W1_MC_28,1.7059424,91567.05347,33.1,35,0.227759922775538,7,6300.69638281292
DIM.73.10,2,73.1,5,B,8,B8,16O,control,PP,W1_PP_1,1.702784,4039.524057,10.4,,0.284794064380441,7,1106.18507149577
DIM.73.11,2,73.11,5,C,8,C8,16O,control,PP,W1_PP_1,1.69752,125789.6851,10.4,,0.284794064380441,7,34446.3035353508
DIM.73.12,2,73.12,5,D,8,D8,16O,control,PP,W1_PP_1,1.6933088,346175.0928,10.4,,0.284794064380441,7,94796.7419863349
DIM.73.13,2,73.13,5,E,8,E8,16O,control,PP,W1_PP_1,1.6890976,656930.3611,10.4,,0.284794064380441,7,179894.103415942
DIM.73.14,2,73.14,5,F,8,F8,16O,control,PP,W1_PP_1,1.6848864,457868.1519,10.4,,0.284794064380441,7,125382.819163425
DIM.73.15,2,73.15,5,G,8,G8,16O,control,PP,W1_PP_1,1.6792,267952.1004,10.4,,0.284794064380441,7,73376.1228194154
DIM.73.16,2,73.16,5,H,8,H8,16O,control,PP,W1_PP_1,1.6744,13565.43585,10.4,,0.284794064380441,7,3714.76501039773
DIM.73.4,2,73.4,5,D,7,D7,16O,control,PP,W1_PP_1,1.7333152,866.6705492,10.4,,0.284794064380441,7,237.329450178363
DIM.73.5,2,73.5,5,E,7,E7,16O,control,PP,W1_PP_1,1.7280512,959.9038023,10.4,,0.284794064380441,7,262.860485837747
DIM.73.6,2,73.6,5,F,7,F7,16O,control,PP,W1_PP_1,1.7227872,968.9368776,10.4,,0.284794064380441,7,265.334107211344
DIM.73.7,2,73.7,5,G,7,G7,16O,control,PP,W1_PP_1,1.7175232,2671.509198,10.4,,0.284794064380441,7,731.567271661685
DIM.73.8,2,73.8,5,H,7,H7,16O,control,PP,W1_PP_1,1.7122592,2042.804492,10.4,,0.284794064380441,7,559.402494241637
DIM.73.9,2,73.9,5,A,8,A8,16O,control,PP,W1_PP_1,1.7069952,16000.21237,10.4,,0.284794064380441,7,4381.5052998101
DIM.2.10,2,2.10,6,H,2,H2,16O,control,GL,W1_GL_2,1.7154176,1046.068383,19.8,,0.238539048810929,7,126.024321753539
DIM.2.11,2,2.11,6,A,3,A3,16O,control,GL,W1_GL_2,1.7112064,1031.96881,19.8,,0.238539048810929,7,124.325686030276
DIM.2.12,2,2.12,6,B,3,B3,16O,control,GL,W1_GL_2,1.7059424,1434.064408,19.8,,0.238539048810929,7,172.767858493903
DIM.2.13,2,2.13,6,C,3,C3,16O,control,GL,W1_GL_2,1.7017312,3501.760552,19.8,,0.238539048810929,7,421.872035978643
DIM.2.15,2,2.15,6,E,3,E3,16O,control,GL,W1_GL_2,1.6933088,50382.75219,19.8,,0.238539048810929,7,6069.82514337341
DIM.2.16,2,2.16,6,F,3,F3,16O,control,GL,W1_GL_2,1.6890976,101971.827,19.8,,0.238539048810929,7,12284.9811202488
DIM.2.17,2,2.17,6,G,3,G3,16O,control,GL,W1_GL_2,1.6848864,331586.8751,19.8,,0.238539048810929,7,39947.6857497688
DIM.2.18,2,2.18,6,H,3,H3,16O,control,GL,W1_GL_2,1.6806752,161263.51,19.8,,0.238539048810929,7,19428.1031733898
DIM.2.19,2,2.19,6,A,4,A4,16O,control,GL,W1_GL_2,1.6775168,69196.34197,19.8,,0.238539048810929,7,8336.3785831917
DIM.2.20,2,2.20,6,B,4,B4,16O,control,GL,W1_GL_2,1.673,9226.911055,19.8,,0.238539048810929,7,1111.60534672866
DIM.2.7,2,2.7,6,E,2,E2,16O,control,GL,W1_GL_2,1.7280512,1149.972068,19.8,,0.238539048810929,7,138.542042050433
DIM.2.8,2,2.8,6,F,2,F2,16O,control,GL,W1_GL_2,1.72384,758.0295532,19.8,,0.238539048810929,7,91.3230548438896
DIM.2.9,2,2.9,6,G,2,G2,16O,control,GL,W1_GL_2,1.7196288,847.9437242,19.8,,0.238539048810929,7,102.155398694881
DIM.16.10,1,16.10,6,E,1,E1,18O,control,GL,W1_GL_19,1.6996256,51677.61021,18.42,55,0.328874358551034,7,9226.62372924219
DIM.16.11,1,16.11,6,F,1,F1,18O,control,GL,W1_GL_19,1.6943616,108015.366,18.42,55,0.328874358551034,7,19285.2791568432
DIM.16.12,1,16.12,6,G,1,G1,18O,control,GL,W1_GL_19,1.6901504,363282.2227,18.42,55,0.328874358551034,7,64861.1335306495
DIM.16.13,1,16.13,6,H,1,H1,18O,control,GL,W1_GL_19,1.6859392,669166.9497,18.42,55,0.328874358551034,7,119474.403553822
DIM.16.14,1,16.14,6,A,2,A2,18O,control,GL,W1_GL_19,1.6806752,714902.2997,18.42,55,0.328874358551034,7,127640.084278228
DIM.16.15,1,16.15,6,B,2,B2,18O,control,GL,W1_GL_19,1.676464,213690.8888,18.42,55,0.328874358551034,7,38152.7980359937
DIM.16.16,1,16.16,6,C,2,C2,18O,control,GL,W1_GL_19,1.6733056,76381.75737,18.42,55,0.328874358551034,7,13637.3514984036
DIM.16.18,1,16.18,6,E,2,E2,18O,control,GL,W1_GL_19,1.6624,25173.80064,18.42,55,0.328874358551034,7,4494.58063939827
DIM.16.6,1,16.6,6,A,1,A1,18O,control,GL,W1_GL_19,1.7217344,17255.68757,18.42,55,0.328874358551034,7,3080.86491907752
DIM.16.7,1,16.7,6,B,1,B1,18O,control,GL,W1_GL_19,1.7143648,11986.57245,18.42,55,0.328874358551034,7,2140.10658290947
DIM.16.8,1,16.8,6,C,1,C1,18O,control,GL,W1_GL_19,1.7091008,17682.77386,18.42,55,0.328874358551034,7,3157.11775820331
DIM.24.10,1,24.10,6,E,3,E3,18O,C_N,GL,W1_GL_30,1.69752,239781.4726,17.73,60,0.251492156539026,7,34011.9343724069
DIM.24.11,1,24.11,6,F,3,F3,18O,C_N,GL,W1_GL_30,1.692256,412760.2061,17.73,60,0.251492156539026,7,58548.1976117213
DIM.24.12,1,24.12,6,G,3,G3,18O,C_N,GL,W1_GL_30,1.6880448,914913.45,17.73,60,0.251492156539026,7,129776.399654292
DIM.24.13,1,24.13,6,H,3,H3,18O,C_N,GL,W1_GL_30,1.6848864,1259414.845,17.73,60,0.251492156539026,7,178642.388802207
DIM.24.14,1,24.14,6,A,4,A4,18O,C_N,GL,W1_GL_30,1.6796224,675703.8564,17.73,60,0.251492156539026,7,95845.5837720092
DIM.24.15,1,24.15,6,B,4,B4,18O,C_N,GL,W1_GL_30,1.6754112,237888.3863,17.73,60,0.251492156539026,7,33743.4085088415
DIM.24.16,1,24.16,6,C,4,C4,18O,C_N,GL,W1_GL_30,1.6722528,116695.8495,17.73,60,0.251492156539026,7,16552.7867173766
DIM.24.18,1,24.18,6,E,4,E4,18O,C_N,GL,W1_GL_30,1.6627776,24471.13435,17.73,60,0.251492156539026,7,3471.1214611606
DIM.24.3,1,24.3,6,F,2,F2,18O,C_N,GL,W1_GL_30,1.7312096,14392.7739,17.73,60,0.251492156539026,7,2041.55090055815
DIM.24.4,1,24.4,6,G,2,G2,18O,C_N,GL,W1_GL_30,1.7269984,14212.00009,17.73,60,0.251492156539026,7,2015.90894042128
DIM.24.5,1,24.5,6,H,2,H2,18O,C_N,GL,W1_GL_30,1.7227872,17568.05857,17.73,60,0.251492156539026,7,2491.95089451394
DIM.24.6,1,24.6,6,A,3,A3,18O,C_N,GL,W1_GL_30,1.7175232,24665.63676,17.73,60,0.251492156539026,7,3498.71076208724
DIM.24.7,1,24.7,6,B,3,B3,18O,C_N,GL,W1_GL_30,1.7122592,49932.2518,17.73,60,0.251492156539026,7,7082.66761761515
DIM.24.8,1,24.8,6,C,3,C3,18O,C_N,GL,W1_GL_30,1.708048,99249.63194,17.73,60,0.251492156539026,7,14078.1184276905
DIM.28_2.10,2,28_2_.10,6,G,11,G11,16O,C,MC,W1_MC_4,1.6996256,3517.38264,41.4,25,0.230052807904151,7,195.455012754907
DIM.28_2.11,2,28_2_.11,6,H,11,H11,16O,C,MC,W1_MC_4,1.6964672,24923.26324,41.4,25,0.230052807904151,7,1384.94364504742
DIM.28_2.12,2,28_2_.12,6,A,12,A12,16O,C,MC,W1_MC_4,1.6912032,156997.1444,41.4,25,0.230052807904151,7,8724.06615994045
DIM.28_2.13,2,28_2_.13,6,B,12,B12,16O,C,MC,W1_MC_4,1.6880448,299532.2014,41.4,25,0.230052807904151,7,16644.4985482564
DIM.28_2.14,2,28_2_.14,6,C,12,C12,16O,C,MC,W1_MC_4,1.6838336,624058.3847,41.4,25,0.230052807904151,7,34677.8704580589
DIM.28_2.15,2,28_2_.15,6,D,12,D12,16O,C,MC,W1_MC_4,1.6796224,186336.9409,41.4,25,0.230052807904151,7,10354.4290991099
DIM.28_2.16,2,28_2_.16,6,E,12,E12,16O,C,MC,W1_MC_4,1.676464,115162.5056,41.4,25,0.230052807904151,7,6399.38593684964
DIM.28_2.17,2,28_2_.17,6,F,12,F12,16O,C,MC,W1_MC_4,1.6743584,41592.80626,41.4,25,0.230052807904151,7,2311.2419972769
DIM.28_2.18,2,28_2_.18,6,G,12,G12,16O,C,MC,W1_MC_4,1.6690944,16985.57375,41.4,25,0.230052807904151,7,943.859646147473
DIM.28_2.19,2,28_2_.19,6,H,12,H12,16O,C,MC,W1_MC_4,1.6638304,8716.643127,41.4,25,0.230052807904151,7,484.369136923857
DIM.28_2.9,2,28_2_.9,6,F,11,F11,16O,C,MC,W1_MC_4,1.702784,1606.4892,41.4,25,0.230052807904151,7,89.2698916250467
DIM.47.10,1,47.10,6,D,5,D5,18O,C_N,MC,W1_MC_29,1.7017312,214869.1396,33,35,0.227759922775538,7,14829.8723158007
DIM.47.11,1,47.11,6,E,5,E5,18O,C_N,MC,W1_MC_29,1.6985728,319043.8438,33,35,0.227759922775538,7,22019.8185533027
DIM.47.12,1,47.12,6,F,5,F5,18O,C_N,MC,W1_MC_29,1.6933088,391465.5095,33,35,0.227759922775538,7,27018.2285493959
DIM.47.13,1,47.13,6,G,5,G5,18O,C_N,MC,W1_MC_29,1.6890976,690153.0825,33,35,0.227759922775538,7,47633.0947798483
DIM.47.14,1,47.14,6,H,5,H5,18O,C_N,MC,W1_MC_29,1.6848864,1590253.926,33,35,0.227759922775538,7,109756.397387653
DIM.47.15,1,47.15,6,A,6,A6,18O,C_N,MC,W1_MC_29,1.6806752,906735.1994,33,35,0.227759922775538,7,62581.1936343049
DIM.47.16,1,47.16,6,B,6,B6,18O,C_N,MC,W1_MC_29,1.6775168,336308.738,33,35,0.227759922775538,7,23211.4097562481
DIM.47.17,1,47.17,6,C,6,C6,18O,C_N,MC,W1_MC_29,1.6712,84949.88827,33,35,0.227759922775538,7,5863.08484611084
DIM.47.18,1,47.18,6,D,6,D6,18O,C_N,MC,W1_MC_29,1.6656,28470.33106,33,35,0.227759922775538,7,1964.96981927867
DIM.47.19,1,47.19,6,E,6,E6,18O,C_N,MC,W1_MC_29,1.6609,26192.03453,33,35,0.227759922775538,7,1807.72598845061
DIM.47.4,1,47.4,6,F,4,F4,18O,C_N,MC,W1_MC_29,1.7333152,11298.33879,33,35,0.227759922775538,7,779.790536455232
DIM.47.5,1,47.5,6,G,4,G4,18O,C_N,MC,W1_MC_29,1.7269984,11745.0498,33,35,0.227759922775538,7,810.621707709954
DIM.47.6,1,47.6,6,H,4,H4,18O,C_N,MC,W1_MC_29,1.7227872,19240.26886,33,35,0.227759922775538,7,1327.92792416188
DIM.47.8,1,47.8,6,B,5,B5,18O,C_N,MC,W1_MC_29,1.7122592,33152.64437,33,35,0.227759922775538,7,2288.13446106548
DIM.47.9,1,47.9,6,C,5,C5,18O,C_N,MC,W1_MC_29,1.7069952,59179.03381,33,35,0.227759922775538,7,4084.4279304535
DIM.48_2.11,2,48_2_.11,6,C,7,C7,18O,C_N,MC,W1_MC_30,1.7017312,26372.66792,28,36,0.325589688263017,7,3066.66740240602
DIM.48_2.13,2,48_2_.13,6,E,7,E7,18O,C_N,MC,W1_MC_30,1.6912032,14841.99936,28,36,0.325589688263017,7,1725.85783743653
DIM.48_2.14,2,48_2_.14,6,F,7,F7,18O,C_N,MC,W1_MC_30,1.686992,60049.25932,28,36,0.325589688263017,7,6982.64986515138
DIM.48_2.15,2,48_2_.15,6,G,7,G7,18O,C_N,MC,W1_MC_30,1.681728,34869.35854,28,36,0.325589688263017,7,4054.67984891785
DIM.48_2.16,2,48_2_.16,6,H,7,H7,18O,C_N,MC,W1_MC_30,1.676464,7529.656257,28,36,0.325589688263017,7,875.563726230109
